"face_id","college_name","session_number","zone","emotion","confidence","created_at","position.x1","position.y1","position.x2","position.y2","position.center_x","position.center_y","pose.pitch","pose.yaw","pose.roll","pose.confidence"
face_IITDelhi_5_31,IIT Delhi,5,center,happy,0.94,2024-12-30 17:21:00,169,328,270,502,219,415,5.72,2.44,0.02,0.99
face_IITDelhi_5_32,IIT Delhi,5,center,surprise,1,2024-12-30 16:32:00,722,152,846,283,784,217,6.36,15.6,0.56,0.91
face_IITDelhi_5_33,IIT Delhi,5,right,neutral,0.99,2024-12-30 17:11:00,377,397,488,531,432,464,1.89,3.08,1.91,0.98
face_IITDelhi_5_34,IIT Delhi,5,right,neutral,0.99,2024-12-30 16:23:00,424,383,560,516,492,449,-10.12,-24.53,1.9,0.96
face_IITDelhi_5_35,IIT Delhi,5,right,neutral,0.95,2024-12-30 16:28:00,411,338,526,467,468,402,6.96,-2.13,-1.54,0.98
face_IITDelhi_5_36,IIT Delhi,5,left,neutral,0.89,2024-12-30 16:52:00,576,327,708,461,642,394,14.2,-5.39,3.73,0.91
face_IITDelhi_5_37,IIT Delhi,5,left,angry,0.95,2024-12-30 16:49:00,577,314,677,444,627,379,4.23,-9.61,0.54,0.93
face_IITDelhi_5_38,IIT Delhi,5,left,neutral,0.85,2024-12-30 17:29:00,379,248,499,391,439,319,1.12,-16.18,-3.7,0.93
face_IITDelhi_5_39,IIT Delhi,5,left,neutral,0.93,2024-12-30 16:00:00,778,277,912,445,845,361,-14.12,3.97,3.41,0.91
face_IITDelhi_5_40,IIT Delhi,5,center,neutral,0.99,2024-12-30 17:01:00,160,269,273,422,216,345,6.61,-7.21,-7.46,0.95
face_IITDelhi_5_41,IIT Delhi,5,center,happy,0.96,2024-12-30 16:36:00,133,231,272,351,202,291,21.82,-3.09,1.74,0.95
face_IITDelhi_5_42,IIT Delhi,5,left,fear,0.85,2024-12-30 17:02:00,298,378,428,512,363,445,14.76,17.23,1.79,0.98
face_IITDelhi_5_43,IIT Delhi,5,center,neutral,0.86,2024-12-30 16:39:00,525,282,648,416,586,349,3.14,8.85,4.96,0.91
face_IITDelhi_5_44,IIT Delhi,5,left,neutral,0.94,2024-12-30 17:13:00,456,391,588,540,522,465,11.97,39.99,1.33,0.92
face_IITDelhi_5_45,IIT Delhi,5,left,surprise,0.94,2024-12-30 16:15:00,793,204,901,340,847,272,-5.33,27.01,-3.78,0.93
face_IITDelhi_5_46,IIT Delhi,5,center,happy,0.95,2024-12-30 16:24:00,663,144,782,290,722,217,5.96,-10.61,1.37,0.97
face_IITDelhi_5_47,IIT Delhi,5,right,sad,0.98,2024-12-30 16:04:00,304,322,430,494,367,408,9.04,-26.44,-5.75,0.97
face_IITDelhi_5_48,IIT Delhi,5,center,neutral,0.98,2024-12-30 16:44:00,467,195,614,330,540,262,3.12,13.99,-0.27,0.97
face_IITDelhi_5_49,IIT Delhi,5,right,happy,0.88,2024-12-30 16:13:00,369,217,518,349,443,283,7.33,12.35,1.81,0.94
face_IITDelhi_5_50,IIT Delhi,5,right,happy,0.89,2024-12-30 16:19:00,737,221,860,365,798,293,13.23,-23.68,-9.36,0.97
face_IITDelhi_5_51,IIT Delhi,5,center,fear,0.92,2024-12-30 16:56:00,155,326,293,484,224,405,-20.84,-11.22,-4.85,0.92
face_IITDelhi_5_52,IIT Delhi,5,center,happy,0.93,2024-12-30 16:22:00,350,140,494,310,422,225,-5.47,1.99,-0.39,0.99
face_IITDelhi_5_53,IIT Delhi,5,center,neutral,0.94,2024-12-30 17:07:00,118,356,231,503,174,429,7.89,9.63,9.43,0.91
face_IITDelhi_5_54,IIT Delhi,5,left,fear,0.93,2024-12-30 16:46:00,561,201,689,333,625,267,8.12,-15.15,-6.32,0.93
face_IITDelhi_5_55,IIT Delhi,5,center,happy,0.94,2024-12-30 16:32:00,417,295,526,419,471,357,34.1,-22.11,-5.27,0.94
face_IITDelhi_5_56,IIT Delhi,5,center,disgust,0.9,2024-12-30 16:53:00,398,295,509,456,453,375,2.83,21.2,0.55,0.94
face_IITDelhi_5_57,IIT Delhi,5,right,neutral,0.99,2024-12-30 16:20:00,626,180,757,334,691,257,0.99,21.92,1.32,0.97
face_IITDelhi_5_58,IIT Delhi,5,center,angry,0.97,2024-12-30 16:58:00,280,183,399,345,339,264,-6.41,23.81,4.51,0.93
face_IITDelhi_5_59,IIT Delhi,5,right,neutral,0.91,2024-12-30 16:12:00,258,104,404,280,331,192,11.82,18.16,-9.73,0.98
face_IITDelhi_5_60,IIT Delhi,5,right,neutral,0.86,2024-12-30 16:01:00,606,277,741,400,673,338,0.81,-2.85,1.88,0.98
face_IITDelhi_5_61,IIT Delhi,5,left,angry,0.89,2024-12-30 16:15:00,350,326,455,463,402,394,17.4,0.81,-3.36,0.92
face_IITDelhi_5_62,IIT Delhi,5,left,neutral,0.9,2024-12-30 16:34:00,105,291,220,458,162,374,13.52,-21.8,0.67,0.93
face_IITDelhi_5_63,IIT Delhi,5,left,surprise,0.87,2024-12-30 16:07:00,231,385,344,546,287,465,-8.4,2.45,-0.33,0.95
face_IITDelhi_5_64,IIT Delhi,5,left,neutral,0.88,2024-12-30 17:10:00,333,244,460,401,396,322,12.77,3.96,-1.66,0.93
face_IITDelhi_5_65,IIT Delhi,5,center,neutral,0.97,2024-12-30 16:44:00,611,149,748,275,679,212,4.81,3.72,1.89,0.96
face_IITDelhi_5_66,IIT Delhi,5,left,happy,0.93,2024-12-30 16:23:00,498,288,622,448,560,368,5.54,-0.91,7.12,0.95
face_IITDelhi_5_67,IIT Delhi,5,left,sad,0.93,2024-12-30 16:51:00,366,314,497,459,431,386,-6.22,-6.06,-0.61,0.91
face_IITDelhi_5_68,IIT Delhi,5,right,surprise,0.95,2024-12-30 17:13:00,161,232,298,352,229,292,12.96,-1.52,5.63,1
face_IITDelhi_5_69,IIT Delhi,5,center,neutral,0.96,2024-12-30 17:17:00,326,389,451,532,388,460,10.48,16.81,3.84,0.99
face_IITDelhi_5_70,IIT Delhi,5,center,happy,0.92,2024-12-30 17:28:00,704,194,819,324,761,259,7.35,-21.38,-2.25,0.96
face_IITDelhi_5_71,IIT Delhi,5,center,neutral,0.88,2024-12-30 16:23:00,501,127,601,248,551,187,4.98,-12.84,7.81,0.98
face_IITDelhi_5_72,IIT Delhi,5,right,happy,0.89,2024-12-30 16:23:00,621,257,735,401,678,329,20.45,1.75,-5.21,0.91
face_IITDelhi_5_73,IIT Delhi,5,center,neutral,0.85,2024-12-30 16:56:00,453,235,575,405,514,320,1.6,17.52,3.59,0.95
face_IITDelhi_5_74,IIT Delhi,5,center,neutral,0.93,2024-12-30 16:19:00,792,201,915,338,853,269,15.37,19.28,5.41,0.95
face_IITDelhi_5_75,IIT Delhi,5,left,surprise,0.9,2024-12-30 16:59:00,149,247,266,426,207,336,5.13,-18.29,2.8,0.91
face_IITDelhi_5_76,IIT Delhi,5,left,happy,0.9,2024-12-30 17:13:00,769,132,910,284,839,208,8.38,28.19,5.68,0.9
face_IITDelhi_5_77,IIT Delhi,5,center,happy,0.92,2024-12-30 17:17:00,537,169,671,344,604,256,-1.29,-2.91,4.69,0.9
face_IITDelhi_5_78,IIT Delhi,5,left,happy,0.99,2024-12-30 16:30:00,789,359,902,528,845,443,-17.86,-5.34,2.94,0.96
face_IITDelhi_5_79,IIT Delhi,5,right,neutral,0.95,2024-12-30 17:09:00,727,347,869,526,798,436,23.39,-2.74,-5.56,0.9
face_IITDelhi_5_80,IIT Delhi,5,right,sad,0.89,2024-12-30 16:51:00,484,348,602,519,543,433,1.76,10.36,-7.03,0.98
face_IITDelhi_5_81,IIT Delhi,5,left,happy,0.9,2024-12-30 16:17:00,275,364,398,526,336,445,-1.83,-1,7.51,0.96
face_IITDelhi_5_82,IIT Delhi,5,left,neutral,1,2024-12-30 17:17:00,551,271,655,435,603,353,16.49,-9.62,1.98,0.94
face_IITDelhi_5_83,IIT Delhi,5,center,neutral,0.88,2024-12-30 16:03:00,296,160,444,301,370,230,0.8,-8.6,-4.68,0.94
face_IITDelhi_5_84,IIT Delhi,5,center,neutral,0.96,2024-12-30 16:52:00,222,177,365,306,293,241,11.53,8.64,4.82,0.9
face_IITDelhi_5_85,IIT Delhi,5,center,neutral,0.89,2024-12-30 16:34:00,234,262,345,392,289,327,-0.82,-0.91,-3.33,0.92
face_IITDelhi_5_86,IIT Delhi,5,right,neutral,0.97,2024-12-30 16:29:00,276,216,420,359,348,287,4.55,7.89,-5.95,0.92
face_IITDelhi_5_87,IIT Delhi,5,center,neutral,0.92,2024-12-30 16:40:00,667,174,778,303,722,238,-14.81,24.3,-4.74,0.96
face_IITDelhi_5_88,IIT Delhi,5,right,happy,0.96,2024-12-30 16:20:00,279,322,396,497,337,409,9.67,-0.25,-1.11,0.98
face_IITDelhi_5_89,IIT Delhi,5,left,neutral,0.9,2024-12-30 16:41:00,218,161,343,328,280,244,0.71,16.02,-10.1,0.95
face_IITDelhi_5_90,IIT Delhi,5,left,neutral,0.86,2024-12-30 16:50:00,352,337,457,478,404,407,3.11,-8.65,2.41,0.99
face_IITDelhi_5_91,IIT Delhi,5,left,happy,0.87,2024-12-30 17:05:00,338,367,469,509,403,438,9.7,-20.39,-3.84,0.98
face_IITDelhi_5_92,IIT Delhi,5,center,happy,0.9,2024-12-30 16:35:00,189,146,338,292,263,219,27.96,-8.26,-4.59,0.91
face_IITDelhi_5_93,IIT Delhi,5,center,neutral,0.97,2024-12-30 17:24:00,177,160,303,281,240,220,12.57,31.84,9.66,0.98
face_IITDelhi_5_94,IIT Delhi,5,center,neutral,0.92,2024-12-30 17:18:00,424,398,546,554,485,476,5.11,5.51,6.42,0.97
face_IITDelhi_5_95,IIT Delhi,5,left,surprise,0.93,2024-12-30 16:06:00,283,153,398,283,340,218,17.03,3.1,6.01,0.96
face_IITDelhi_5_96,IIT Delhi,5,center,neutral,0.98,2024-12-30 16:04:00,112,276,233,417,172,346,22.71,-7.78,-4.84,0.92
face_IITDelhi_5_97,IIT Delhi,5,center,neutral,0.86,2024-12-30 16:10:00,619,246,734,401,676,323,6.73,5.69,7.16,0.95
face_IITDelhi_5_98,IIT Delhi,5,right,neutral,0.96,2024-12-30 16:24:00,728,119,850,250,789,184,2.77,-18.09,-0.82,0.98
face_IITDelhi_5_99,IIT Delhi,5,center,neutral,0.88,2024-12-30 17:29:00,754,118,856,247,805,182,-12.36,11.82,-5.4,0.92
face_IITDelhi_5_100,IIT Delhi,5,center,angry,0.86,2024-12-30 16:31:00,588,317,692,491,640,404,12.33,25.84,-1.76,0.94
face_IITDelhi_5_101,IIT Delhi,5,left,neutral,0.99,2024-12-30 17:22:00,790,366,897,516,843,441,-3.82,22.77,0.8,0.98
face_IITDelhi_5_102,IIT Delhi,5,center,neutral,0.88,2024-12-30 16:21:00,237,184,375,338,306,261,-4.74,12.69,2.18,0.9
face_IITDelhi_5_103,IIT Delhi,5,left,neutral,0.94,2024-12-30 17:29:00,662,153,777,293,719,223,18.88,-10.53,3.73,0.93
face_IITDelhi_5_104,IIT Delhi,5,right,neutral,0.94,2024-12-30 16:19:00,488,109,635,244,561,176,13.09,-5.88,2.55,0.91
face_IITDelhi_5_105,IIT Delhi,5,right,disgust,0.94,2024-12-30 17:04:00,600,211,743,384,671,297,10.02,-8.48,7.14,0.91
face_IITDelhi_5_106,IIT Delhi,5,center,neutral,0.98,2024-12-30 16:34:00,369,382,487,508,428,445,10.34,-13.86,0.22,0.95
face_IITDelhi_5_107,IIT Delhi,5,center,happy,0.94,2024-12-30 16:48:00,407,364,529,534,468,449,6.88,-10.19,2.12,0.93
face_IITDelhi_6_1,IIT Delhi,6,right,neutral,0.99,2024-12-30 18:35:00,789,186,903,346,846,266,6.56,19.33,6.87,0.99
face_IITDelhi_6_2,IIT Delhi,6,left,happy,0.87,2024-12-30 19:10:00,519,365,646,486,582,425,19.79,8.9,1.43,0.95
face_IITDelhi_6_3,IIT Delhi,6,center,neutral,0.93,2024-12-30 18:06:00,344,188,454,337,399,262,22.99,-28.64,0.95,0.91
face_IITDelhi_6_4,IIT Delhi,6,center,neutral,0.85,2024-12-30 18:21:00,302,271,418,442,360,356,10.78,-4.98,-6.19,0.9
face_IITDelhi_6_5,IIT Delhi,6,left,happy,0.89,2024-12-30 17:59:00,504,301,638,478,571,389,-7.4,0.9,5.44,0.94
face_IITDelhi_6_6,IIT Delhi,6,center,neutral,0.86,2024-12-30 18:02:00,407,303,555,440,481,371,-1.14,-13.25,-1.38,1
face_IITDelhi_6_7,IIT Delhi,6,right,neutral,0.92,2024-12-30 18:20:00,767,393,899,536,833,464,10.59,10.06,5.35,0.98
face_IITDelhi_6_8,IIT Delhi,6,right,sad,0.92,2024-12-30 19:13:00,695,175,836,312,765,243,-7.03,-25.28,-0.68,0.95
face_IITDelhi_6_9,IIT Delhi,6,right,neutral,0.87,2024-12-30 18:55:00,345,143,452,298,398,220,8.43,11,-0.97,0.95
face_IITDelhi_6_10,IIT Delhi,6,left,neutral,0.95,2024-12-30 18:48:00,215,279,320,436,267,357,9.44,-36.3,-0.14,0.96
face_IITDelhi_6_11,IIT Delhi,6,center,neutral,0.89,2024-12-30 19:14:00,610,257,723,397,666,327,-4.9,8.7,-1.63,0.99
face_IITDelhi_6_12,IIT Delhi,6,left,neutral,0.98,2024-12-30 18:26:00,445,302,585,458,515,380,28.62,1.41,-8.81,0.95
face_IITDelhi_6_13,IIT Delhi,6,left,sad,0.98,2024-12-30 18:17:00,174,388,303,513,238,450,-10.51,8.18,0.68,0.98
face_IITDelhi_6_14,IIT Delhi,6,center,surprise,0.98,2024-12-30 19:03:00,277,224,388,367,332,295,-1.33,-7.08,5.29,0.91
face_IITDelhi_6_15,IIT Delhi,6,center,neutral,0.9,2024-12-30 18:36:00,104,108,219,255,161,181,-0.23,12.15,-3.24,0.94
face_IITDelhi_6_16,IIT Delhi,6,left,sad,0.87,2024-12-30 18:13:00,511,150,652,305,581,227,7.55,34.96,-4.98,0.94
face_IITDelhi_6_17,IIT Delhi,6,center,neutral,0.9,2024-12-30 19:10:00,751,200,877,328,814,264,6.66,-3.82,-4.17,0.93
face_IITDelhi_6_18,IIT Delhi,6,right,neutral,0.96,2024-12-30 18:37:00,683,330,808,462,745,396,10.3,12.98,1.55,0.95
face_IITDelhi_6_19,IIT Delhi,6,center,fear,0.89,2024-12-30 18:37:00,116,132,259,265,187,198,5.32,-9.18,-5.87,0.94
face_IITDelhi_6_20,IIT Delhi,6,left,surprise,0.88,2024-12-30 18:19:00,703,398,827,533,765,465,15.7,4.77,-5.4,0.94
face_IITDelhi_6_21,IIT Delhi,6,center,happy,0.87,2024-12-30 17:52:00,251,277,373,398,312,337,3.16,-9.44,-10.25,0.94
face_IITDelhi_6_22,IIT Delhi,6,right,happy,0.88,2024-12-30 18:21:00,650,219,795,364,722,291,17.54,15.42,-3.43,0.95
face_IITDelhi_6_23,IIT Delhi,6,right,happy,0.9,2024-12-30 18:43:00,291,199,391,367,341,283,33.2,-12.87,-7.75,1
face_IITDelhi_6_24,IIT Delhi,6,center,neutral,0.9,2024-12-30 17:45:00,471,214,583,358,527,286,12.19,-3.52,-0.78,0.9
face_IITDelhi_6_25,IIT Delhi,6,right,neutral,0.91,2024-12-30 18:47:00,160,230,277,408,218,319,-3.74,-8.3,2.95,0.9
face_IITDelhi_6_26,IIT Delhi,6,center,surprise,0.93,2024-12-30 18:20:00,599,380,747,513,673,446,0.51,-0.88,7.5,0.96
face_IITDelhi_6_27,IIT Delhi,6,left,happy,0.99,2024-12-30 18:09:00,540,195,643,363,591,279,10.23,35.94,-1.28,0.97
face_IITDelhi_6_28,IIT Delhi,6,center,neutral,0.93,2024-12-30 19:05:00,747,316,881,473,814,394,-12.86,-0.65,2.02,0.97
face_IITDelhi_6_29,IIT Delhi,6,right,happy,0.86,2024-12-30 18:35:00,610,202,738,331,674,266,7.8,0.06,-8.73,0.91
face_IITDelhi_6_30,IIT Delhi,6,right,neutral,0.88,2024-12-30 17:51:00,457,137,559,303,508,220,10.22,-4.59,5.02,0.92
face_IITDelhi_6_31,IIT Delhi,6,left,happy,0.86,2024-12-30 18:32:00,273,291,409,454,341,372,16.2,5.51,7.61,0.91
face_IITDelhi_6_32,IIT Delhi,6,left,happy,0.97,2024-12-30 19:05:00,209,357,321,517,265,437,-6.27,0.78,-0.42,0.94
face_IITDelhi_6_33,IIT Delhi,6,left,neutral,0.95,2024-12-30 19:01:00,442,266,578,396,510,331,8.54,-17.02,4.73,0.92
face_IITDelhi_6_34,IIT Delhi,6,right,neutral,0.92,2024-12-30 18:24:00,206,362,309,495,257,428,10.56,-3.93,3.95,0.92
face_IITDelhi_6_35,IIT Delhi,6,right,angry,0.98,2024-12-30 18:02:00,542,140,689,264,615,202,5.02,-16.82,13.37,0.96
face_IITDelhi_6_36,IIT Delhi,6,right,sad,0.88,2024-12-30 18:21:00,295,305,415,445,355,375,28,-2.66,6.11,0.94
face_IITDelhi_6_37,IIT Delhi,6,left,neutral,0.9,2024-12-30 17:49:00,109,397,219,563,164,480,4.03,-12.89,-1.08,0.9
face_IITDelhi_6_38,IIT Delhi,6,left,sad,0.91,2024-12-30 18:50:00,348,307,494,463,421,385,-23.37,15.68,5.41,0.95
face_IITDelhi_6_39,IIT Delhi,6,center,neutral,0.89,2024-12-30 18:25:00,265,190,387,343,326,266,8.23,-0.65,2.12,0.93
face_IITDelhi_6_40,IIT Delhi,6,left,disgust,0.85,2024-12-30 17:54:00,546,190,650,368,598,279,-9.8,5.62,-2.58,0.94
face_IITDelhi_6_41,IIT Delhi,6,left,happy,0.92,2024-12-30 19:11:00,107,175,218,342,162,258,9.29,6.97,5.12,0.97
face_IITDelhi_6_42,IIT Delhi,6,right,neutral,0.85,2024-12-30 19:15:00,586,120,730,247,658,183,2.64,13.02,-4.9,0.98
face_IITDelhi_6_43,IIT Delhi,6,center,neutral,0.98,2024-12-30 18:49:00,741,291,873,465,807,378,10.35,5.88,1.09,0.91
face_IITDelhi_6_44,IIT Delhi,6,center,neutral,0.9,2024-12-30 18:09:00,596,381,702,556,649,468,13.01,3.66,4.44,0.98
face_IITDelhi_6_45,IIT Delhi,6,center,sad,0.95,2024-12-30 18:20:00,703,391,840,544,771,467,9.57,-12.5,-6.13,0.98
face_IITDelhi_6_46,IIT Delhi,6,right,surprise,0.96,2024-12-30 19:13:00,754,346,854,516,804,431,20.14,-14.52,12.25,0.95
face_IITDelhi_6_47,IIT Delhi,6,left,sad,0.85,2024-12-30 18:50:00,207,351,322,496,264,423,1.93,-2.52,-1.21,0.9
face_IITDelhi_6_48,IIT Delhi,6,right,neutral,0.89,2024-12-30 18:55:00,181,378,294,523,237,450,11.79,0.72,-0.25,1
face_IITDelhi_6_49,IIT Delhi,6,right,happy,0.86,2024-12-30 19:07:00,326,133,459,298,392,215,5.04,-12.86,2.66,0.99
face_IITDelhi_6_50,IIT Delhi,6,center,happy,0.87,2024-12-30 19:14:00,702,289,819,454,760,371,23.88,2.32,-2.74,0.91
face_IITDelhi_6_51,IIT Delhi,6,left,happy,0.92,2024-12-30 18:17:00,263,321,398,460,330,390,3.03,24.4,-2.44,1
face_IITDelhi_6_52,IIT Delhi,6,center,neutral,0.92,2024-12-30 18:34:00,179,114,321,261,250,187,7.61,-6.56,0.74,0.94
face_IITDelhi_6_53,IIT Delhi,6,right,angry,0.85,2024-12-30 19:02:00,737,381,849,522,793,451,-7.18,-19.97,0.19,0.97
face_IITDelhi_6_54,IIT Delhi,6,center,happy,0.85,2024-12-30 18:03:00,405,303,523,453,464,378,21.7,24.63,-2.69,0.95
face_IITDelhi_6_55,IIT Delhi,6,left,neutral,0.96,2024-12-30 18:11:00,256,142,390,275,323,208,9.81,-9.58,1.77,0.95
face_IITDelhi_6_56,IIT Delhi,6,right,neutral,0.97,2024-12-30 18:54:00,389,335,523,460,456,397,1.84,-4.39,-0.07,0.92
face_IITDelhi_6_57,IIT Delhi,6,center,happy,0.97,2024-12-30 18:14:00,139,158,242,324,190,241,0.58,-3.89,-13.09,0.94
face_IITDelhi_6_58,IIT Delhi,6,left,neutral,0.96,2024-12-30 18:37:00,145,385,284,509,214,447,21.91,-9,-0.31,0.97
face_IITDelhi_6_59,IIT Delhi,6,left,neutral,0.88,2024-12-30 18:03:00,681,386,826,515,753,450,-2.76,-15.17,1.58,0.97
face_IITDelhi_6_60,IIT Delhi,6,right,neutral,0.93,2024-12-30 18:32:00,744,154,859,276,801,215,8.87,1.01,-7.9,0.96
face_IITDelhi_6_61,IIT Delhi,6,left,neutral,0.87,2024-12-30 18:49:00,465,382,589,528,527,455,11.1,12.18,3.01,0.9
face_IITDelhi_6_62,IIT Delhi,6,center,neutral,0.88,2024-12-30 18:30:00,336,123,445,253,390,188,-18.91,-3.11,8.38,0.94
face_IITDelhi_6_63,IIT Delhi,6,center,neutral,0.86,2024-12-30 17:46:00,273,105,418,236,345,170,22.84,27.61,3.57,0.96
face_IITDelhi_6_64,IIT Delhi,6,left,neutral,0.97,2024-12-30 19:01:00,436,262,584,417,510,339,6.14,-18.41,5.17,0.94
face_IITDelhi_6_65,IIT Delhi,6,center,disgust,0.92,2024-12-30 18:10:00,194,316,302,452,248,384,1.81,20.61,-1.53,0.92
face_IITDelhi_6_66,IIT Delhi,6,right,neutral,0.88,2024-12-30 17:52:00,494,141,598,316,546,228,21.58,-5.61,-0.72,0.93
face_IITDelhi_6_67,IIT Delhi,6,right,neutral,0.87,2024-12-30 18:07:00,274,195,400,338,337,266,12.03,-0.23,3.59,0.99
face_IITDelhi_6_68,IIT Delhi,6,right,angry,0.98,2024-12-30 18:49:00,625,306,765,482,695,394,6.95,-11.17,-8.4,0.91
face_IITDelhi_6_69,IIT Delhi,6,center,surprise,0.94,2024-12-30 18:35:00,130,346,248,514,189,430,15.54,-9.98,7.38,0.91
face_IITDelhi_6_70,IIT Delhi,6,right,surprise,0.91,2024-12-30 17:57:00,158,119,298,259,228,189,18.64,-15.23,-0.1,0.93
face_IITDelhi_6_71,IIT Delhi,6,right,neutral,0.95,2024-12-30 17:59:00,607,100,745,254,676,177,15.02,-38.92,5.07,0.97
face_IITDelhi_6_72,IIT Delhi,6,center,surprise,0.89,2024-12-30 18:00:00,348,322,486,461,417,391,24.16,28.38,1.86,0.99
face_IITDelhi_6_73,IIT Delhi,6,center,neutral,0.92,2024-12-30 18:18:00,667,285,774,464,720,374,-5.33,-17.64,-6.99,0.93
face_IITDelhi_6_74,IIT Delhi,6,center,surprise,0.91,2024-12-30 19:12:00,534,285,648,434,591,359,-9.62,-9.4,4.16,0.91
face_IITDelhi_6_75,IIT Delhi,6,center,happy,0.93,2024-12-30 18:36:00,322,135,456,291,389,213,-7.48,19.97,1.62,0.96
face_IITDelhi_6_76,IIT Delhi,6,left,neutral,1,2024-12-30 18:05:00,575,199,689,377,632,288,11.19,-24.67,-1.02,0.94
face_IITDelhi_6_77,IIT Delhi,6,center,neutral,0.88,2024-12-30 18:58:00,392,102,494,242,443,172,-2.06,13.62,2.94,0.97
face_IITDelhi_6_78,IIT Delhi,6,center,neutral,0.99,2024-12-30 18:12:00,479,207,602,330,540,268,8.12,-13.37,-3.87,0.91
face_IITDelhi_6_79,IIT Delhi,6,right,neutral,0.94,2024-12-30 18:07:00,272,316,394,470,333,393,12,16.11,6.94,0.97
face_IITDelhi_6_80,IIT Delhi,6,right,sad,0.9,2024-12-30 18:21:00,280,274,388,418,334,346,3.73,-4.11,6.32,0.92
face_IITDelhi_6_81,IIT Delhi,6,center,disgust,0.91,2024-12-30 18:14:00,207,150,313,279,260,214,-20.3,0.62,-0.15,0.97
face_IITDelhi_6_82,IIT Delhi,6,left,happy,0.93,2024-12-30 18:30:00,225,354,336,483,280,418,6.72,-11.04,8.11,0.95
face_IITDelhi_6_83,IIT Delhi,6,left,angry,0.86,2024-12-30 18:06:00,716,384,856,548,786,466,-11.67,19.69,-1.67,0.91
face_IITDelhi_6_84,IIT Delhi,6,left,neutral,0.95,2024-12-30 18:54:00,404,165,535,322,469,243,-6.52,-5.81,-1.51,0.91
face_IITDelhi_6_85,IIT Delhi,6,right,neutral,0.91,2024-12-30 19:10:00,194,258,326,395,260,326,-0.09,-8.05,5.01,0.98
face_IITDelhi_6_86,IIT Delhi,6,center,neutral,0.85,2024-12-30 17:48:00,492,201,627,364,559,282,8.16,-0.66,-4.58,0.97
face_IITDelhi_6_87,IIT Delhi,6,right,sad,0.95,2024-12-30 18:44:00,588,399,699,559,643,479,3.63,-7.72,12.38,0.9
face_IITDelhi_6_88,IIT Delhi,6,right,neutral,0.85,2024-12-30 18:36:00,736,141,885,303,810,222,3.89,3.74,-4.52,0.96
face_IITDelhi_6_89,IIT Delhi,6,center,neutral,0.98,2024-12-30 18:57:00,567,235,689,401,628,318,7.72,27.75,3.08,0.95
face_IITDelhi_6_90,IIT Delhi,6,center,neutral,0.87,2024-12-30 18:12:00,316,267,448,418,382,342,7.66,7.62,3.48,0.98
face_IITDelhi_6_91,IIT Delhi,6,right,neutral,0.88,2024-12-30 18:14:00,421,111,568,258,494,184,27.62,24.66,0.67,0.95
face_IITDelhi_6_92,IIT Delhi,6,left,sad,0.96,2024-12-30 18:51:00,455,264,588,386,521,325,14.17,-10.53,0.44,0.96
face_IITDelhi_6_93,IIT Delhi,6,center,happy,0.86,2024-12-30 17:48:00,243,272,354,425,298,348,2.59,18.86,-2.45,0.96
face_IITDelhi_6_94,IIT Delhi,6,right,surprise,0.86,2024-12-30 17:56:00,204,293,317,452,260,372,17.92,9.9,-2.51,0.94
face_IITDelhi_6_95,IIT Delhi,6,center,fear,0.92,2024-12-30 18:59:00,400,253,500,377,450,315,6.82,-1.82,-2.9,0.96
face_IITDelhi_6_96,IIT Delhi,6,center,happy,0.91,2024-12-30 18:16:00,706,151,818,326,762,238,13.07,-7.21,4.5,0.95
face_IITDelhi_6_97,IIT Delhi,6,center,sad,0.93,2024-12-30 18:52:00,191,163,307,310,249,236,-3.07,14.63,-4.04,0.99
face_IITDelhi_6_98,IIT Delhi,6,right,happy,0.97,2024-12-30 18:12:00,735,104,856,270,795,187,18.66,21.26,6.49,0.96
face_IITDelhi_6_99,IIT Delhi,6,center,angry,0.98,2024-12-30 18:31:00,261,260,388,407,324,333,24.4,17.29,-8.79,0.98
face_IITDelhi_6_100,IIT Delhi,6,center,surprise,1,2024-12-30 19:07:00,343,200,489,359,416,279,8.89,0.84,-3.19,0.9
face_IITDelhi_6_101,IIT Delhi,6,left,happy,0.88,2024-12-30 19:13:00,414,382,545,557,479,469,0.3,-6.33,1.77,0.92
face_IITDelhi_6_102,IIT Delhi,6,center,neutral,0.91,2024-12-30 18:19:00,496,228,640,368,568,298,-3.84,-10.66,6.84,1
face_IITDelhi_6_103,IIT Delhi,6,right,neutral,0.94,2024-12-30 19:09:00,144,275,291,406,217,340,-3.58,-0.1,2.04,0.94
face_IITDelhi_6_104,IIT Delhi,6,center,fear,0.89,2024-12-30 18:03:00,768,207,896,333,832,270,1.44,4.18,-0.15,0.97
face_IITDelhi_6_105,IIT Delhi,6,center,angry,0.87,2024-12-30 19:08:00,456,178,589,309,522,243,2.11,-19.47,-1.31,1
face_IITDelhi_6_106,IIT Delhi,6,center,neutral,0.88,2024-12-30 18:43:00,224,183,330,306,277,244,-13.04,-6.15,2.52,0.96
face_IITDelhi_6_107,IIT Delhi,6,right,neutral,0.88,2024-12-30 18:49:00,666,258,789,435,727,346,2.7,17.82,-11.95,0.99
face_IITDelhi_6_108,IIT Delhi,6,left,neutral,0.98,2024-12-30 18:22:00,444,171,573,300,508,235,2.36,6.73,8.14,0.97
face_IITDelhi_6_109,IIT Delhi,6,center,surprise,0.9,2024-12-30 18:41:00,669,100,803,233,736,166,18.92,-1.95,1.14,0.96
